conv_index	question_id	time	label
4707	31258	Mar 10, 2018 9:46:27 AM	93
4708	34603	Mar 10, 2018 10:12:25 AM	89
4708	21733	Mar 10, 2018 10:12:35 AM	367
4709	43601	Mar 10, 2018 4:03:36 PM	237
4709	33747	Mar 10, 2018 4:04:46 PM	237
4710	16234	Mar 10, 2018 4:39:01 PM	153
4710	37682	Mar 10, 2018 4:39:16 PM	155
4711	40139	Mar 10, 2018 11:36:33 AM	125
4711	41688	Mar 10, 2018 11:37:10 AM	223
4711	35143	Mar 10, 2018 11:37:27 AM	84
4712	10249	Mar 10, 2018 8:01:08 AM	227
4712	36437	Mar 10, 2018 8:02:45 AM	259
4712	23283	Mar 10, 2018 8:03:19 AM	81
4712	8808	Mar 10, 2018 8:03:40 AM	193
4712	9419	Mar 10, 2018 8:05:46 AM	259
4713	27310	Mar 10, 2018 2:21:51 PM	268
4713	29284	Mar 10, 2018 2:22:23 PM	41
4714	29669	Mar 10, 2018 11:20:48 AM	268
4714	18957	Mar 10, 2018 11:21:21 AM	253
4714	32697	Mar 10, 2018 11:22:45 AM	280
4715	34136	Mar 10, 2018 3:47:06 PM	342
4715	4718	Mar 10, 2018 3:47:28 PM	342
4716	23899	Mar 10, 2018 10:04:09 AM	319
4716	22038	Mar 10, 2018 10:05:04 AM	91
4717	1791	Mar 10, 2018 8:15:41 PM	367
4717	3885	Mar 10, 2018 8:16:02 PM	36
4718	29489	Mar 10, 2018 10:40:46 AM	268
4718	10276	Mar 10, 2018 10:41:38 AM	41
4718	26775	Mar 10, 2018 10:42:24 AM	149
4718	20121	Mar 10, 2018 10:42:28 AM	13
4719	39607	Mar 10, 2018 11:44:06 PM	153
4719	13595	Mar 10, 2018 11:44:25 PM	99
4720	43351	Mar 10, 2018 5:35:19 PM	161
4720	8323	Mar 10, 2018 5:35:38 PM	367
4720	25095	Mar 10, 2018 5:35:58 PM	80
4720	3960	Mar 10, 2018 5:36:31 PM	297
4721	37823	Mar 10, 2018 10:07:17 PM	72
4721	23205	Mar 10, 2018 10:08:06 PM	369
4722	15729	Mar 10, 2018 9:53:35 AM	155
4722	18496	Mar 10, 2018 9:55:08 AM	149
4723	28871	Mar 10, 2018 11:27:43 AM	367
4723	16039	Mar 10, 2018 11:27:47 AM	80
4724	7484	Mar 10, 2018 6:47:48 PM	319
4724	18081	Mar 10, 2018 6:48:06 PM	223
4724	12106	Mar 10, 2018 6:48:17 PM	84
4724	6439	Mar 10, 2018 6:48:33 PM	308
4725	5886	Mar 10, 2018 10:15:19 PM	72
4725	12803	Mar 10, 2018 10:15:37 PM	125
4725	42024	Mar 10, 2018 10:15:55 PM	329
4725	20345	Mar 10, 2018 10:16:08 PM	94
4726	15172	Mar 10, 2018 5:11:41 PM	237
4726	9381	Mar 10, 2018 5:11:57 PM	278
4726	26156	Mar 10, 2018 5:12:10 PM	356
4726	18804	Mar 10, 2018 5:12:44 PM	160
4727	14952	Mar 10, 2018 1:17:09 AM	129
4727	9947	Mar 10, 2018 1:17:32 AM	71
4727	39281	Mar 10, 2018 1:17:44 AM	124
4728	315	Mar 10, 2018 10:32:30 PM	36
4728	25071	Mar 10, 2018 10:32:51 PM	224
4729	5122	Mar 10, 2018 6:36:23 PM	93
4729	27421	Mar 10, 2018 6:36:47 PM	93
4730	38319	Mar 10, 2018 12:10:35 PM	379
4730	15481	Mar 10, 2018 12:11:05 PM	193
4730	41649	Mar 10, 2018 12:11:13 PM	259
4730	13267	Mar 10, 2018 12:11:31 PM	89
4730	7217	Mar 10, 2018 12:11:45 PM	68
4730	17583	Mar 10, 2018 12:11:59 PM	355
4731	40390	Mar 10, 2018 8:24:02 AM	223
4731	29783	Mar 10, 2018 8:24:14 AM	84
4731	6020	Mar 10, 2018 8:24:34 AM	222
4731	7361	Mar 10, 2018 8:24:39 AM	308
4732	27361	Mar 10, 2018 10:07:07 AM	268
4732	6557	Mar 10, 2018 10:07:27 AM	155
4733	4366	Mar 10, 2018 6:02:37 PM	93
4733	4957	Mar 10, 2018 6:08:54 PM	105
4733	28281	Mar 10, 2018 6:13:52 PM	21
4734	22704	Mar 10, 2018 12:04:41 AM	319
4734	10281	Mar 10, 2018 12:04:50 AM	319
4734	30695	Mar 10, 2018 12:04:54 AM	319
4734	4488	Mar 10, 2018 12:05:13 AM	21
4734	19750	Mar 10, 2018 12:05:38 AM	319
4735	32092	Mar 10, 2018 9:59:03 PM	149
4735	18831	Mar 10, 2018 9:59:06 PM	258
4735	39495	Mar 10, 2018 9:59:19 PM	258
4735	26717	Mar 10, 2018 9:59:37 PM	268
4736	22813	Mar 10, 2018 8:13:57 PM	369
4736	32224	Mar 10, 2018 8:15:52 PM	91
4737	38365	Mar 10, 2018 9:17:02 AM	216
4737	30167	Mar 10, 2018 9:17:49 AM	89
4738	10456	Mar 10, 2018 3:35:46 PM	268
4738	39821	Mar 10, 2018 3:35:59 PM	261
4739	43392	Mar 10, 2018 9:48:16 PM	319
4739	39638	Mar 10, 2018 9:48:24 PM	179
4740	40149	Mar 10, 2018 10:58:18 PM	369
4740	42478	Mar 10, 2018 10:58:52 PM	91
4741	41375	Mar 10, 2018 12:48:10 AM	124
4741	30126	Mar 10, 2018 12:48:13 AM	357
4742	21724	Mar 10, 2018 12:06:50 PM	127
4742	8334	Mar 10, 2018 12:07:04 PM	281
4742	38079	Mar 10, 2018 12:07:26 PM	127
4742	11365	Mar 10, 2018 12:07:30 PM	127
4742	5494	Mar 10, 2018 12:07:34 PM	127
4742	13573	Mar 10, 2018 12:07:38 PM	127
4742	42851	Mar 10, 2018 12:07:42 PM	127
4742	31395	Mar 10, 2018 12:07:46 PM	127
4742	7943	Mar 10, 2018 12:07:52 PM	127
4743	13018	Mar 10, 2018 7:54:12 PM	263
4743	43399	Mar 10, 2018 7:54:40 PM	66
4744	15131	Mar 10, 2018 12:46:26 PM	367
4744	13975	Mar 10, 2018 12:46:43 PM	80
4745	35203	Mar 10, 2018 7:35:38 PM	91
4745	6490	Mar 10, 2018 7:36:09 PM	369
4745	38217	Mar 10, 2018 7:36:30 PM	319
4745	29850	Mar 10, 2018 7:37:24 PM	369
4746	37868	Mar 10, 2018 7:08:21 AM	99
4746	24172	Mar 10, 2018 7:08:35 AM	91
4747	13607	Mar 10, 2018 5:41:20 PM	72
4747	13508	Mar 10, 2018 5:41:56 PM	268
4747	26392	Mar 10, 2018 5:42:33 PM	193
4748	41101	Mar 10, 2018 8:40:45 AM	72
4748	4938	Mar 10, 2018 8:42:07 AM	223
4748	42901	Mar 10, 2018 8:42:14 AM	84
4749	9680	Mar 10, 2018 12:45:25 PM	67
4749	15006	Mar 10, 2018 12:45:37 PM	67
4750	26581	Mar 10, 2018 11:02:20 PM	245
4750	29071	Mar 10, 2018 11:02:24 PM	79
4750	11569	Mar 10, 2018 11:02:36 PM	160
4750	3535	Mar 10, 2018 11:02:41 PM	12
4750	42934	Mar 10, 2018 11:02:44 PM	42
4751	39650	Mar 10, 2018 7:35:37 AM	182
4751	33242	Mar 10, 2018 7:35:58 AM	81
4751	10729	Mar 10, 2018 7:36:05 AM	110
4751	22845	Mar 10, 2018 7:36:43 AM	224
4751	6196	Mar 10, 2018 7:36:56 AM	80
4751	36381	Mar 10, 2018 7:37:23 AM	161
4751	14152	Mar 10, 2018 7:37:31 AM	272
4751	22837	Mar 10, 2018 7:37:58 AM	367
4751	18788	Mar 10, 2018 7:38:03 AM	304
4752	10017	Mar 10, 2018 7:20:54 AM	72
4752	27549	Mar 10, 2018 7:22:47 AM	153
4752	23357	Mar 10, 2018 7:23:51 AM	149
4752	42655	Mar 10, 2018 7:24:02 AM	149
4753	36398	Mar 10, 2018 5:51:08 PM	165
4753	35117	Mar 10, 2018 5:51:21 PM	36
4753	17573	Mar 10, 2018 5:51:37 PM	217
4753	1718	Mar 10, 2018 5:52:13 PM	319
4754	31726	Mar 10, 2018 6:15:50 PM	73
4754	6051	Mar 10, 2018 6:16:03 PM	223
4755	35950	Mar 10, 2018 5:01:14 PM	202
4755	38890	Mar 10, 2018 5:01:23 PM	68
4755	38227	Mar 10, 2018 5:01:26 PM	268
4756	32841	Mar 10, 2018 12:37:16 PM	161
4756	14613	Mar 10, 2018 12:37:34 PM	375
4757	25710	Mar 10, 2018 12:17:40 PM	222
4757	8829	Mar 10, 2018 12:17:54 PM	308
4757	1167	Mar 10, 2018 12:18:28 PM	73
4757	19261	Mar 10, 2018 12:18:35 PM	139
4757	9218	Mar 10, 2018 12:18:44 PM	66
4758	43150	Mar 10, 2018 7:52:59 AM	308
4758	21432	Mar 10, 2018 7:53:20 AM	223
4758	43730	Mar 10, 2018 7:53:26 AM	168
4758	4766	Mar 10, 2018 7:53:43 AM	253
4758	19271	Mar 10, 2018 7:54:23 AM	328
4759	32246	Mar 10, 2018 1:36:49 PM	319
4759	23500	Mar 10, 2018 1:36:55 PM	319
4759	13932	Mar 10, 2018 1:37:28 PM	36
4760	9469	Mar 10, 2018 1:32:06 PM	367
4760	30055	Mar 10, 2018 1:32:11 PM	304
4761	33366	Mar 10, 2018 1:22:12 AM	41
4761	15859	Mar 10, 2018 1:23:15 AM	268
4762	39327	Mar 10, 2018 7:31:40 AM	99
4762	41205	Mar 10, 2018 7:31:53 AM	91
4762	13251	Mar 10, 2018 7:31:54 AM	91
4762	2366	Mar 10, 2018 7:31:54 AM	91
4762	34790	Mar 10, 2018 7:31:54 AM	91
4762	36810	Mar 10, 2018 7:32:19 AM	206
4762	9646	Mar 10, 2018 7:33:09 AM	206
4762	9307	Mar 10, 2018 7:34:09 AM	206
4762	14947	Mar 10, 2018 7:34:40 AM	206
4763	16425	Mar 10, 2018 9:40:43 PM	80
4763	222	Mar 10, 2018 9:41:21 PM	168
4764	1912	Mar 10, 2018 9:15:10 PM	363
4764	25957	Mar 10, 2018 9:15:20 PM	11
4765	26378	Mar 10, 2018 12:04:30 PM	206
4765	12879	Mar 10, 2018 12:04:56 PM	369
4766	11204	Mar 10, 2018 4:18:20 PM	80
4766	29419	Mar 10, 2018 4:18:31 PM	224
4767	4727	Mar 10, 2018 8:39:15 AM	353
4767	2611	Mar 10, 2018 8:39:27 AM	319
4767	11292	Mar 10, 2018 8:39:42 AM	319
4767	8710	Mar 10, 2018 8:39:47 AM	319
4767	31862	Mar 10, 2018 8:40:04 AM	41
4767	3360	Mar 10, 2018 8:40:13 AM	36
4768	9373	Mar 10, 2018 6:25:07 AM	369
4768	35382	Mar 10, 2018 6:25:22 AM	91
4769	9404	Mar 10, 2018 8:37:11 PM	216
4769	36972	Mar 10, 2018 8:37:34 PM	216
4770	38603	Mar 10, 2018 10:16:29 PM	367
4770	42139	Mar 10, 2018 10:16:45 PM	304
4770	20739	Mar 10, 2018 10:16:57 PM	224
4770	15094	Mar 10, 2018 10:17:07 PM	272
4770	7989	Mar 10, 2018 10:17:11 PM	229
4770	34173	Mar 10, 2018 10:17:18 PM	80
4770	1776	Mar 10, 2018 10:17:50 PM	149
4770	3014	Mar 10, 2018 10:18:07 PM	367
4770	14282	Mar 10, 2018 10:18:20 PM	304
4771	25173	Mar 10, 2018 8:28:57 AM	319
4771	26322	Mar 10, 2018 8:29:08 AM	155
4772	30814	Mar 10, 2018 5:30:18 PM	223
4772	14247	Mar 10, 2018 5:30:32 PM	328
4773	18514	Mar 10, 2018 7:58:46 AM	319
4773	26985	Mar 10, 2018 7:59:09 AM	61
4773	23671	Mar 10, 2018 7:59:22 AM	155
4774	8009	Mar 10, 2018 11:44:44 PM	222
4774	11995	Mar 10, 2018 11:45:26 PM	222
4775	4365	Mar 10, 2018 6:26:15 AM	99
4775	11892	Mar 10, 2018 6:26:33 AM	186
4775	13150	Mar 10, 2018 6:26:55 AM	125
4776	27351	Mar 10, 2018 1:12:36 PM	168
4776	40182	Mar 10, 2018 1:13:44 PM	223
4776	27121	Mar 10, 2018 1:14:01 PM	84
4777	2837	Mar 10, 2018 8:08:59 PM	149
4777	3391	Mar 10, 2018 8:09:05 PM	328
4778	17536	Mar 10, 2018 6:13:10 PM	367
4778	42844	Mar 10, 2018 6:13:14 PM	297
4778	2206	Mar 10, 2018 6:13:18 PM	80
4778	2797	Mar 10, 2018 6:13:26 PM	319
4778	8793	Mar 10, 2018 6:13:36 PM	367
4779	33621	Mar 10, 2018 9:58:07 AM	319
4779	26638	Mar 10, 2018 9:58:19 AM	319
4779	16661	Mar 10, 2018 9:58:33 AM	272
4780	38436	Mar 10, 2018 11:03:40 AM	367
4780	35667	Mar 10, 2018 11:03:50 AM	89
4780	8012	Mar 10, 2018 11:04:06 AM	297
4780	2619	Mar 10, 2018 11:04:58 AM	89
4780	36181	Mar 10, 2018 11:05:06 AM	81
4781	41556	Mar 10, 2018 4:06:18 AM	238
4781	13287	Mar 10, 2018 4:06:44 AM	105
4781	4412	Mar 10, 2018 4:06:53 AM	66
4781	37444	Mar 10, 2018 4:06:55 AM	217
4781	26012	Mar 10, 2018 4:06:57 AM	349
4781	43746	Mar 10, 2018 4:07:26 AM	94
4781	21066	Mar 10, 2018 4:07:30 AM	272
4781	31387	Mar 10, 2018 4:07:51 AM	99
4782	4653	Mar 10, 2018 10:16:17 AM	72
4782	6853	Mar 10, 2018 10:16:36 AM	367
4783	36294	Mar 10, 2018 9:07:42 AM	367
4783	32767	Mar 10, 2018 9:07:52 AM	224
4783	21437	Mar 10, 2018 9:08:00 AM	80
4783	33254	Mar 10, 2018 9:08:34 AM	367
4783	14737	Mar 10, 2018 9:08:37 AM	304
4784	3775	Mar 10, 2018 10:33:14 AM	89
4784	39291	Mar 10, 2018 10:33:24 AM	110
4785	11402	Mar 10, 2018 1:36:04 AM	72
4785	23475	Mar 10, 2018 1:36:26 AM	41
4786	24146	Mar 10, 2018 1:39:42 PM	181
4786	9659	Mar 10, 2018 1:40:45 PM	181
4787	50	Mar 10, 2018 1:03:31 PM	223
4787	18997	Mar 10, 2018 1:03:51 PM	168
4787	36156	Mar 10, 2018 1:04:09 PM	149
4787	42924	Mar 10, 2018 1:04:16 PM	72
4787	22841	Mar 10, 2018 1:04:22 PM	149
4788	13352	Mar 10, 2018 2:59:12 PM	168
4788	10674	Mar 10, 2018 2:59:41 PM	251
4789	18488	Mar 10, 2018 8:50:01 AM	149
4789	19323	Mar 10, 2018 8:50:36 AM	75
4789	36515	Mar 10, 2018 8:52:04 AM	72
4789	16951	Mar 10, 2018 8:52:54 AM	75
4790	1830	Mar 10, 2018 9:58:30 AM	367
4790	8277	Mar 10, 2018 9:58:44 AM	211
4791	9293	Mar 10, 2018 2:50:10 PM	222
4791	26909	Mar 10, 2018 2:50:16 PM	146
4791	6500	Mar 10, 2018 2:50:25 PM	43
4791	33832	Mar 10, 2018 2:50:35 PM	126
4791	14408	Mar 10, 2018 2:50:46 PM	217
4792	42516	Mar 10, 2018 12:45:13 PM	149
4792	31850	Mar 10, 2018 12:45:40 PM	305
4793	29892	Mar 10, 2018 4:10:09 PM	361
4793	24563	Mar 10, 2018 4:10:21 PM	160
4793	26328	Mar 10, 2018 4:11:16 PM	160
4793	13313	Mar 10, 2018 4:11:26 PM	356
4794	33314	Mar 10, 2018 5:30:49 PM	72
4794	28229	Mar 10, 2018 5:31:31 PM	294
4795	27710	Mar 10, 2018 4:10:53 PM	21
4795	31736	Mar 10, 2018 4:11:19 PM	125
4796	42023	Mar 10, 2018 3:30:29 PM	42
4796	11334	Mar 10, 2018 3:38:36 PM	351
4796	36976	Mar 10, 2018 3:38:41 PM	361
4797	13367	Mar 10, 2018 8:36:03 PM	367
4797	24924	Mar 10, 2018 8:36:26 PM	367
4797	28025	Mar 10, 2018 8:37:22 PM	367
4797	30293	Mar 10, 2018 8:37:34 PM	319
4797	38534	Mar 10, 2018 8:38:23 PM	319
4797	10172	Mar 10, 2018 8:38:36 PM	72
4797	31777	Mar 10, 2018 8:38:51 PM	186
4797	10287	Mar 10, 2018 8:39:11 PM	155
4798	23480	Mar 10, 2018 4:43:42 PM	57
4798	34079	Mar 10, 2018 4:43:55 PM	319
4799	34494	Mar 10, 2018 10:22:46 AM	42
4799	37585	Mar 10, 2018 10:23:10 AM	42
4799	2246	Mar 10, 2018 10:24:45 AM	119
4799	30081	Mar 10, 2018 10:25:24 AM	261
4799	15372	Mar 10, 2018 10:25:53 AM	125
4799	13032	Mar 10, 2018 10:26:54 AM	119
4799	10815	Mar 10, 2018 10:27:01 AM	351
4800	25383	Mar 10, 2018 5:23:16 PM	149
4800	14542	Mar 10, 2018 5:23:34 PM	79
4800	32283	Mar 10, 2018 5:23:49 PM	97
4800	2874	Mar 10, 2018 5:23:53 PM	319
4801	19260	Mar 10, 2018 10:16:24 AM	72
4801	37551	Mar 10, 2018 10:17:09 AM	75
4802	4945	Mar 10, 2018 9:19:09 PM	222
4802	23608	Mar 10, 2018 9:19:21 PM	305
4802	17147	Mar 10, 2018 9:19:47 PM	203
4802	32602	Mar 10, 2018 9:20:15 PM	222
4802	3811	Mar 10, 2018 9:20:24 PM	101
4802	1841	Mar 10, 2018 9:20:37 PM	222
4803	16341	Mar 10, 2018 12:02:24 PM	91
4803	32870	Mar 10, 2018 12:03:42 PM	155
4804	33557	Mar 10, 2018 8:14:32 PM	89
4804	10668	Mar 10, 2018 8:14:49 PM	149
4804	29660	Mar 10, 2018 8:15:10 PM	89
4805	1907	Mar 10, 2018 8:56:24 PM	223
4805	18000	Mar 10, 2018 8:56:57 PM	149
4805	21233	Mar 10, 2018 8:58:20 PM	319
4806	26408	Mar 10, 2018 12:33:32 PM	186
4806	39342	Mar 10, 2018 12:33:39 PM	260
4807	29145	Mar 10, 2018 11:36:12 AM	319
4807	39519	Mar 10, 2018 11:36:43 AM	91
4808	12250	Mar 10, 2018 3:35:03 PM	319
4808	6014	Mar 10, 2018 3:35:14 PM	42
4809	25642	Mar 10, 2018 5:56:31 PM	223
4809	5279	Mar 10, 2018 5:57:14 PM	305
4809	22235	Mar 10, 2018 5:57:42 PM	149
4809	39094	Mar 10, 2018 5:58:00 PM	305
4809	10689	Mar 10, 2018 5:58:04 PM	222
4809	157	Mar 10, 2018 5:58:16 PM	268
4809	2603	Mar 10, 2018 5:58:28 PM	353
4809	19520	Mar 10, 2018 5:58:40 PM	73
4810	17677	Mar 10, 2018 1:41:20 PM	194
4810	29712	Mar 10, 2018 1:42:07 PM	278
4810	24270	Mar 10, 2018 1:42:32 PM	160
4811	22874	Mar 10, 2018 8:42:35 AM	124
4811	19919	Mar 10, 2018 8:42:43 AM	71
4811	16070	Mar 10, 2018 8:43:01 AM	260
4812	37836	Mar 10, 2018 4:14:04 PM	367
4812	30645	Mar 10, 2018 4:14:42 PM	319
4812	8151	Mar 10, 2018 4:14:50 PM	319
4813	36711	Mar 10, 2018 6:53:11 PM	161
4813	42294	Mar 10, 2018 6:53:24 PM	272
4814	24478	Mar 10, 2018 3:17:27 PM	149
4814	28374	Mar 10, 2018 3:18:09 PM	167
4815	7859	Mar 10, 2018 10:28:39 PM	280
4815	32203	Mar 10, 2018 10:28:49 PM	269
4816	23079	Mar 10, 2018 1:29:15 PM	268
4816	36607	Mar 10, 2018 1:29:18 PM	367
4816	15564	Mar 10, 2018 1:29:28 PM	80
4816	40038	Mar 10, 2018 1:29:39 PM	80
4817	37622	Mar 10, 2018 7:56:55 PM	42
4817	11388	Mar 10, 2018 7:57:23 PM	217
4817	23474	Mar 10, 2018 7:57:32 PM	263
4817	641	Mar 10, 2018 7:58:22 PM	21
4818	18741	Mar 10, 2018 8:47:20 PM	125
4818	33455	Mar 10, 2018 8:48:03 PM	110
4819	10855	Mar 10, 2018 12:35:49 PM	73
4819	13230	Mar 10, 2018 12:36:08 PM	193
4820	35729	Mar 10, 2018 5:39:53 PM	367
4820	11660	Mar 10, 2018 5:40:25 PM	99
4820	32784	Mar 10, 2018 5:40:33 PM	89
4820	38810	Mar 10, 2018 5:41:09 PM	367
4821	26271	Mar 10, 2018 10:08:44 PM	41
4821	16118	Mar 10, 2018 10:08:59 PM	253
4821	7288	Mar 10, 2018 10:09:04 PM	308
4821	19986	Mar 10, 2018 10:09:10 PM	268
4822	10650	Mar 10, 2018 12:00:18 AM	127
4822	18659	Mar 10, 2018 12:00:51 AM	89
4823	10853	Mar 10, 2018 8:04:37 AM	75
4823	21978	Mar 10, 2018 8:04:55 AM	99
4823	343	Mar 10, 2018 8:05:30 AM	155
4824	7801	Mar 10, 2018 3:07:04 PM	319
4824	6748	Mar 10, 2018 3:07:12 PM	319
4824	18970	Mar 10, 2018 3:07:21 PM	61
4824	33175	Mar 10, 2018 3:07:25 PM	361
4824	16358	Mar 10, 2018 3:25:48 PM	258
4825	7830	Mar 10, 2018 9:53:20 PM	367
4825	21647	Mar 10, 2018 9:53:43 PM	80
4825	24682	Mar 10, 2018 9:54:06 PM	367
4825	551	Mar 10, 2018 9:54:23 PM	224
4825	34489	Mar 10, 2018 9:54:27 PM	36
4825	24737	Mar 10, 2018 9:54:39 PM	272
4826	40780	Mar 10, 2018 6:07:53 PM	72
4826	19682	Mar 10, 2018 6:08:11 PM	268
4826	6895	Mar 10, 2018 6:08:21 PM	280
4826	6062	Mar 10, 2018 6:08:32 PM	253
4826	42546	Mar 10, 2018 6:08:48 PM	258
4826	501	Mar 10, 2018 6:09:35 PM	224
4826	17700	Mar 10, 2018 6:09:49 PM	304
4827	31963	Mar 10, 2018 8:37:03 AM	1
4827	24111	Mar 10, 2018 8:37:07 AM	124
4827	16914	Mar 10, 2018 8:37:19 AM	260
4828	23744	Mar 10, 2018 7:55:53 AM	72
4828	13936	Mar 10, 2018 7:56:05 AM	63
4829	27174	Mar 10, 2018 10:10:19 PM	369
4829	29340	Mar 10, 2018 10:10:27 PM	272
4829	6638	Mar 10, 2018 10:10:34 PM	91
4830	15618	Mar 10, 2018 10:20:45 AM	268
4830	11636	Mar 10, 2018 10:20:51 AM	268
4831	13908	Mar 10, 2018 7:28:19 PM	168
4831	18426	Mar 10, 2018 7:28:23 PM	223
4831	5934	Mar 10, 2018 7:28:26 PM	308
4831	16719	Mar 10, 2018 7:28:35 PM	343
4831	6104	Mar 10, 2018 7:28:35 PM	253
4832	3862	Mar 10, 2018 9:32:29 AM	211
4832	28760	Mar 10, 2018 9:32:51 AM	36
4833	36873	Mar 10, 2018 9:03:34 AM	261
4833	21439	Mar 10, 2018 9:04:01 AM	150
4833	20801	Mar 10, 2018 9:05:08 AM	129
4834	15771	Mar 10, 2018 3:04:54 PM	155
4834	21493	Mar 10, 2018 3:05:50 PM	155
4835	39382	Mar 10, 2018 9:57:16 AM	99
4835	5109	Mar 10, 2018 9:57:40 AM	149
4835	15335	Mar 10, 2018 9:57:46 AM	99
4835	31742	Mar 10, 2018 9:58:42 AM	36
4836	43791	Mar 10, 2018 4:31:02 PM	72
4836	25546	Mar 10, 2018 4:31:22 PM	346
4836	4648	Mar 10, 2018 4:31:53 PM	346
4836	15939	Mar 10, 2018 4:32:03 PM	332
4837	7289	Mar 10, 2018 5:11:05 PM	367
4837	38331	Mar 10, 2018 5:11:24 PM	297
4837	35261	Mar 10, 2018 5:11:30 PM	193
4837	14801	Mar 10, 2018 5:11:46 PM	367
4838	13116	Mar 10, 2018 11:00:14 AM	21
4838	2205	Mar 10, 2018 11:00:20 AM	155
4839	34319	Mar 10, 2018 6:17:24 PM	186
4839	15449	Mar 10, 2018 6:17:31 PM	186
4840	8149	Mar 10, 2018 4:12:54 PM	319
4840	3416	Mar 10, 2018 4:13:22 PM	36
4840	41279	Mar 10, 2018 4:13:29 PM	319
4841	37175	Mar 10, 2018 3:22:10 PM	42
4841	14771	Mar 10, 2018 3:23:37 PM	292
4842	34140	Mar 10, 2018 7:44:23 PM	137
4842	13654	Mar 10, 2018 7:44:34 PM	224
4843	21917	Mar 10, 2018 8:09:11 PM	263
4843	27244	Mar 10, 2018 8:09:28 PM	66
4843	4672	Mar 10, 2018 8:09:38 PM	217
4844	43519	Mar 10, 2018 10:28:21 AM	181
4844	11240	Mar 10, 2018 10:28:34 AM	191
4844	5903	Mar 10, 2018 10:29:03 AM	7
4845	21427	Mar 10, 2018 1:36:47 AM	72
4845	904	Mar 10, 2018 1:37:13 AM	196
4845	30789	Mar 10, 2018 1:37:44 AM	260
4845	29216	Mar 10, 2018 1:39:11 AM	261
4845	7741	Mar 10, 2018 1:39:28 AM	261
4846	14130	Mar 10, 2018 5:28:28 PM	329
4846	32323	Mar 10, 2018 5:28:35 PM	217
4846	5961	Mar 10, 2018 5:29:01 PM	263
4846	35419	Mar 10, 2018 5:29:08 PM	105
4847	27367	Mar 10, 2018 12:23:43 PM	98
4847	39874	Mar 10, 2018 12:24:25 PM	98
4847	330	Mar 10, 2018 12:25:02 PM	57
4847	34640	Mar 10, 2018 12:25:20 PM	233
4848	15872	Mar 10, 2018 5:09:21 PM	278
4848	16182	Mar 10, 2018 5:09:26 PM	194
4848	4750	Mar 10, 2018 5:09:33 PM	160
4849	5745	Mar 10, 2018 7:41:15 AM	72
4849	15912	Mar 10, 2018 7:41:50 AM	75
4850	41682	Mar 10, 2018 7:31:47 PM	128
4850	7302	Mar 10, 2018 7:31:54 PM	129
4850	40893	Mar 10, 2018 7:32:12 PM	268
4851	9746	Mar 10, 2018 6:15:24 PM	272
4851	27307	Mar 10, 2018 6:15:57 PM	329
4852	38298	Mar 10, 2018 8:15:49 AM	260
4852	42163	Mar 10, 2018 8:16:03 AM	357
4852	27423	Mar 10, 2018 8:16:28 AM	319
4852	2584	Mar 10, 2018 8:16:51 AM	260
4852	24864	Mar 10, 2018 8:17:01 AM	261
4852	14393	Mar 10, 2018 8:17:23 AM	186
4852	25867	Mar 10, 2018 8:17:44 AM	186
4852	3130	Mar 10, 2018 8:18:00 AM	319
4852	11476	Mar 10, 2018 8:18:14 AM	319
4852	41669	Mar 10, 2018 8:18:30 AM	319
4852	27791	Mar 10, 2018 8:18:41 AM	319
4852	30931	Mar 10, 2018 8:19:16 AM	217
4852	31464	Mar 10, 2018 8:19:48 AM	340
4852	41014	Mar 10, 2018 8:20:27 AM	21
4852	33532	Mar 10, 2018 8:41:57 AM	340
4852	16339	Mar 10, 2018 8:42:12 AM	54
4853	13961	Mar 10, 2018 6:49:58 PM	168
4853	34123	Mar 10, 2018 6:50:17 PM	168
4854	30801	Mar 10, 2018 7:57:44 AM	161
4854	36725	Mar 10, 2018 7:57:53 AM	272
4855	17683	Mar 10, 2018 10:10:53 AM	223
4855	29567	Mar 10, 2018 10:11:06 AM	308
4856	41030	Mar 10, 2018 10:59:16 AM	247
4856	4689	Mar 10, 2018 11:00:23 AM	367
4857	39506	Mar 10, 2018 12:27:10 PM	319
4857	34857	Mar 10, 2018 12:27:30 PM	41
4857	36660	Mar 10, 2018 12:27:42 PM	268
4858	11374	Mar 10, 2018 8:42:20 PM	223
4858	35238	Mar 10, 2018 8:43:56 PM	89
4858	15306	Mar 10, 2018 8:46:33 PM	149
4858	42183	Mar 10, 2018 8:49:52 PM	84
4859	18918	Mar 10, 2018 9:23:05 PM	319
4859	27707	Mar 10, 2018 9:23:13 PM	340
4859	38626	Mar 10, 2018 9:23:14 PM	367
4859	31528	Mar 10, 2018 9:23:43 PM	75
4859	33987	Mar 10, 2018 9:24:01 PM	340
4860	17175	Mar 10, 2018 9:25:00 AM	72
4860	32594	Mar 10, 2018 9:25:26 AM	367
4860	3076	Mar 10, 2018 9:27:43 AM	224
4861	22011	Mar 10, 2018 6:35:09 PM	319
4861	1867	Mar 10, 2018 6:36:20 PM	261
4861	21618	Mar 10, 2018 6:36:51 PM	150
4861	8976	Mar 10, 2018 6:36:59 PM	92
4861	23307	Mar 10, 2018 6:37:07 PM	201
4862	26208	Mar 10, 2018 9:17:20 PM	367
4862	33186	Mar 10, 2018 9:17:37 PM	80
4862	13197	Mar 10, 2018 9:17:50 PM	297
